"","councils","years"
"28108","A892",2009
"28109","A892",2009
"28110","A892",2009
"28111","A892",2009
"28112","A892",2009
"28113","A892",2009
"28114","A892",2009
"28115","A892",2009
"28116","A892",2009
"28117","A892",2009
"28118","A892",2009
"28119","A892",2009
"28120","A892",2009
"28121","A892",2009
"28122","A892",2009
"28123","A892",2009
"28124","A892",2009
"28125","A892",2009
"28126","A892",2009
"28127","A892",2009
"28128","A892",2009
"28129","A892",2009
"28130","A892",2009
"28131","A892",2009
"28132","A892",2009
"28133","A546",2010
"28134","A546",2010
"28135","A546",2010
"28136","A546",2010
"28137","A546",2010
"28138","A546",2010
"28139","A546",2010
"28140","A546",2010
"28141","A546",2010
"28142","A546",2010
"28143","A546",2010
"28144","A546",2010
"28145","A546",2010
"28146","A546",2010
"28147","A546",2010
"28148","A546",2010
"28149","A546",2010
"28150","A546",2010
"28151","A546",2010
"28152","A546",2010
"28153","A546",2010
"28154","A546",2010
"28155","A546",2010
"28156","A546",2010
"28157","A546",2010
"28158","A546",2010
"28159","A546",2010
"28160","A546",2010
"28161","A546",2010
"28162","A546",2010
"28163","A546",2010
"28164","A546",2010
"28165","A546",2010
"28166","A546",2010
"28167","A546",2010
"28168","A546",2010
"28169","A546",2010
"28170","A546",2010
"28171","A546",2010
"28172","A546",2010
"28173","A546",2010
"28174","A546",2010
"28175","A546",2010
"28176","A546",2010
"28177","A546",2010
"28178","A546",2010
"28179","A546",2010
"28180","A546",2010
"28181","A546",2010
"28182","A546",2010
"28183","A546",2010
"28184","A546",2010
"28185","A546",2010
"28186","A546",2010
"28187","A546",2010
"28188","A546",2010
"28189","A546",2010
"28190","A546",2010
"28191","A546",2010
"28192","A546",2010
"28193","A546",2010
"28194","A546",2010
"28195","A546",2010
"28196","A546",2010
"28197","A546",2010
"28198","A546",2010
"28199","A546",2010
"28200","A546",2010
"28201","A546",2010
"28202","A546",2010
"28203","A546",2010
"28204","A546",2010
"28205","A546",2010
"28206","A546",2010
"28207","A546",2010
"28208","A546",2010
"28209","A546",2010
"28210","A546",2010
"28211","A546",2010
"28212","A546",2010
"28213","A546",2010
"28214","A546",2010
"28215","A546",2010
"28216","A546",2010
"28217","A546",2010
"28218","A546",2010
"28219","A546",2010
"28220","A546",2010
"28221","A546",2010
"28222","A546",2010
"28223","A546",2010
"28224","A546",2010
"28225","A546",2010
"28226","A546",2010
"28227","A546",2010
"28228","A546",2010
"28229","A546",2010
"28230","A546",2010
"28231","A546",2010
"28232","A546",2010
"28233","A546",2010
"28234","A546",2010
"28235","A546",2010
"28236","A546",2010
"28237","A546",2010
"28238","A546",2010
"28239","A546",2010
"28240","A546",2010
"28241","A546",2010
"28242","A546",2010
"28243","A546",2010
"28244","A546",2010
"28245","A546",2010
"28246","A546",2010
"28247","A546",2010
"28248","A546",2010
"28249","A546",2010
"28250","A546",2010
"28251","A546",2010
"28252","A546",2010
"28253","A546",2010
"28254","A546",2010
"28255","A546",2010
"28256","A546",2010
"28257","A546",2010
"28258","A546",2010
"28259","A546",2010
"28260","A546",2010
"28261","A546",2010
"28262","A546",2010
"28263","A546",2010
"28264","A546",2010
"28265","A546",2010
"28266","A546",2010
"28267","A546",2010
"28268","A546",2010
"28269","A546",2010
"28270","A546",2010
"28271","A546",2010
"28272","A546",2010
"28273","A546",2010
"28274","A546",2010
"28275","A546",2010
"28276","A546",2010
"28277","A546",2010
"28278","A546",2010
"28279","A546",2010
"28280","A546",2010
"28281","A546",2010
"28282","A546",2010
"28283","A546",2010
"28284","A546",2010
"28285","A546",2010
"28286","A546",2010
"28287","A546",2010
"28288","A546",2010
"28289","A546",2010
"28290","A546",2010
"28291","A546",2010
"28292","A546",2010
"28293","A546",2010
"28294","A546",2010
"28295","A546",2010
"28296","A546",2010
"28297","A546",2010
"28298","A546",2010
"28299","A546",2010
"28300","A546",2010
"28301","A546",2010
"28302","A546",2010
"28303","A546",2010
"28304","A546",2010
"28305","A546",2010
"28306","A546",2010
"28307","A546",2010
"28308","A546",2010
"28309","A546",2010
"28310","A546",2010
"28311","A546",2010
"28312","A546",2010
"28313","A546",2010
"28314","A546",2010
"28315","A546",2010
"28316","A546",2010
"28317","A546",2010
"28318","A546",2010
"28319","A546",2010
"28320","A546",2010
"28321","A546",2010
"28322","A546",2010
"28323","A546",2010
"28324","A546",2010
"28325","A546",2010
"28326","A546",2010
"28327","A546",2010
"28328","A546",2010
"28329","A546",2010
"28330","A546",2010
"28331","A546",2010
"28332","A546",2010
"28333","A546",2010
"28334","A546",2010
"28335","A546",2010
"28336","A546",2010
"28337","A554",2010
"28338","A554",2010
"28339","A554",2010
"28340","A554",2010
"28341","A554",2010
"28342","A554",2010
"28343","A554",2010
"28344","A554",2010
"28345","A554",2010
"28346","A554",2010
"28347","A554",2010
"28348","A554",2010
"28349","A554",2010
"28350","A554",2010
"28351","A554",2010
"28352","A554",2010
"28353","A554",2010
"28354","A554",2010
"28355","A554",2010
"28356","A554",2010
"28357","A554",2010
"28358","A554",2010
"28359","A554",2010
"28360","A554",2010
"28361","A554",2010
"28362","A554",2010
"28363","A554",2010
"28364","A554",2010
"28365","A554",2010
"28366","A554",2010
"28367","A554",2010
"28368","A554",2010
"28369","A554",2010
"28370","A554",2010
"28371","A554",2010
"28372","A554",2010
"28373","A554",2010
"28374","A554",2010
"28375","A554",2010
"28376","A554",2010
"28377","A554",2010
"28378","A554",2010
"28379","A554",2010
"28380","A554",2010
"28381","A554",2010
"28382","A554",2010
"28383","A554",2010
"28384","A554",2010
"28385","A554",2010
"28386","A554",2010
"28387","A554",2010
"28388","A554",2010
"28389","A554",2010
"28390","A554",2010
"28391","A554",2010
"28392","A554",2010
"28393","A554",2010
"28394","A554",2010
"28395","A554",2010
"28396","A554",2010
"28397","A554",2010
"28398","A554",2010
"28399","A554",2010
"28400","A554",2010
"28401","A554",2010
"28402","A554",2010
"28403","A554",2010
"28404","A554",2010
"28405","A554",2010
"28406","A554",2010
"28407","A554",2010
"28408","A554",2010
"28409","A554",2010
"28410","A554",2010
"28411","A554",2010
"28412","A554",2010
"28413","A554",2010
"28414","A554",2010
"28415","A554",2010
"28416","A554",2010
"28417","A554",2010
"28418","A554",2010
"28419","A554",2010
"28420","A554",2010
"28421","A554",2010
"28422","A588",2010
"28423","A588",2010
"28424","A588",2010
"28425","A588",2010
"28426","A588",2010
"28427","A588",2010
"28428","A588",2010
"28429","A588",2010
"28430","A588",2010
"28431","A588",2010
"28432","A588",2010
"28433","A588",2010
"28434","A588",2010
"28435","A588",2010
"28436","A588",2010
"28437","A588",2010
"28438","A588",2010
"28439","A588",2010
"28440","A588",2010
"28441","A588",2010
"28442","A588",2010
"28443","A588",2010
"28444","A588",2010
"28445","A588",2010
"28446","A588",2010
"28447","A588",2010
"28448","A588",2010
"28449","A588",2010
"28450","A588",2010
"28451","A588",2010
"28452","A588",2010
"28453","A588",2010
"28454","A588",2010
"28455","A588",2010
"28456","A588",2010
"28457","A588",2010
"28458","A588",2010
"28459","A588",2010
"28460","A588",2010
"28461","A588",2010
"28462","A588",2010
"28463","A588",2010
"28464","A588",2010
"28465","A588",2010
"28466","A588",2010
"28467","A588",2010
"28468","A588",2010
"28469","A588",2010
"28470","A588",2010
"28471","A588",2010
"28472","A588",2010
"28473","A588",2010
"28474","A588",2010
"28475","A588",2010
"28476","A588",2010
"28477","A588",2010
"28478","A588",2010
"28479","A588",2010
"28480","A588",2010
"28481","A588",2010
"28482","A588",2010
"28483","A588",2010
"28484","A588",2010
"28485","A588",2010
"28486","A588",2010
"28487","A588",2010
"28488","A588",2010
"28489","A588",2010
"28490","A588",2010
"28491","A588",2010
"28492","A588",2010
"28493","A588",2010
"28494","A588",2010
"28495","A588",2010
"28496","A588",2010
"28497","A588",2010
"28498","A588",2010
"28499","A588",2010
"28500","A588",2010
"28501","A588",2010
"28502","A588",2010
"28503","A588",2010
"28504","A588",2010
"28505","A588",2010
"28506","A588",2010
"28507","A588",2010
"28508","A588",2010
"28509","A588",2010
"28510","A588",2010
"28511","A588",2010
"28512","A588",2010
"28513","A588",2010
"28514","A588",2010
"28515","A588",2010
"28516","A588",2010
"28517","A588",2010
"28518","A588",2010
"28519","A588",2010
"28520","A588",2010
"28521","A588",2010
"28522","A588",2010
"28523","A588",2010
"28524","A588",2010
"28525","A588",2010
"28526","A588",2010
"28527","A588",2010
"28528","A588",2010
"28529","A588",2010
"28530","A588",2010
"28531","A588",2010
"28532","A588",2010
"28533","A588",2010
"28534","A588",2010
"28535","A588",2010
"28536","A588",2010
"28537","A588",2010
"28538","A588",2010
"28539","A588",2010
"28540","A588",2010
"28541","A588",2010
"28542","A588",2010
"28543","A588",2010
"28544","A588",2010
"28545","A588",2010
"28546","A588",2010
"28547","A588",2010
"28548","A588",2010
"28549","A588",2010
"28550","A588",2010
"28551","A588",2010
"28552","A588",2010
"28553","A588",2010
"28554","A588",2010
"28555","A588",2010
"28556","A588",2010
"28557","A588",2010
"28558","A588",2010
"28559","A588",2010
"28560","A588",2010
"28561","A588",2010
"28562","A588",2010
"28563","A588",2010
"28564","A588",2010
"28565","A588",2010
"28566","A588",2010
"28567","A588",2010
"28568","A588",2010
"28569","A588",2010
"28570","A588",2010
"28571","A588",2010
"28572","A588",2010
"28573","A588",2010
"28574","A588",2010
"28575","A588",2010
"28576","A588",2010
"28577","A588",2010
"28578","A588",2010
"28579","A588",2010
"28580","A588",2010
"28581","A588",2010
"28582","A588",2010
"28583","A588",2010
"28584","A588",2010
"28585","A588",2010
"28586","A588",2010
"28587","A588",2010
"28588","A588",2010
"28589","A588",2010
"28590","A588",2010
"28591","A588",2010
"28592","A588",2010
"28593","A588",2010
"28594","A588",2010
"28595","A588",2010
"28596","A588",2010
"28597","A588",2010
"28598","A588",2010
"28599","A588",2010
"28600","A588",2010
"28601","A588",2010
"28602","A588",2010
"28603","A588",2010
"28604","A588",2010
"28605","A588",2010
"28606","A588",2010
"28607","A588",2010
"28608","A588",2010
"28609","A588",2010
"28610","A588",2010
"28611","A588",2010
"28612","A588",2010
"28613","A588",2010
"28614","A588",2010
"28615","A588",2010
"28616","A624",2010
"28617","A624",2010
"28618","A624",2010
"28619","A624",2010
"28620","A624",2010
"28621","A624",2010
"28622","A624",2010
"28623","A624",2010
"28624","A624",2010
"28625","A624",2010
"28626","A624",2010
"28627","A624",2010
"28628","A624",2010
"28629","A624",2010
"28630","A624",2010
"28631","A624",2010
"28632","A624",2010
"28633","A624",2010
"28634","A624",2010
"28635","A624",2010
"28636","A624",2010
"28637","A624",2010
"28638","A624",2010
"28639","A624",2010
"28640","A624",2010
"28641","A624",2010
"28642","A624",2010
"28643","A624",2010
"28644","A624",2010
"28645","A624",2010
"28646","A624",2010
"28647","A624",2010
"28648","A624",2010
"28649","A624",2010
"28650","A624",2010
"28651","A624",2010
"28652","A624",2010
"28653","A624",2010
"28654","A624",2010
"28655","A624",2010
"28656","A624",2010
"28657","A624",2010
"28658","A624",2010
"28659","A624",2010
"28660","A624",2010
"28661","A624",2010
"28662","A624",2010
"28663","A624",2010
"28664","A624",2010
"28665","A624",2010
"28666","A624",2010
"28667","A624",2010
"28668","A624",2010
"28669","A624",2010
"28670","A624",2010
"28671","A624",2010
"28672","A624",2010
"28673","A624",2010
"28674","A624",2010
"28675","A624",2010
"28676","A624",2010
"28677","A624",2010
"28678","A624",2010
"28679","A624",2010
"28680","A624",2010
"28681","A624",2010
"28682","A624",2010
"28683","A624",2010
"28684","A624",2010
"28685","A624",2010
"28686","A624",2010
"28687","A624",2010
"28688","A624",2010
"28689","A624",2010
"28690","A624",2010
"28691","A624",2010
"28692","A624",2010
"28693","A624",2010
"28694","A624",2010
"28695","A624",2010
"28696","A624",2010
"28697","A624",2010
"28698","A624",2010
"28699","A624",2010
"28700","A624",2010
"28701","A624",2010
"28702","A624",2010
"28703","A624",2010
"28704","A624",2010
"28705","A624",2010
"28706","A624",2010
"28707","A624",2010
"28708","A624",2010
"28709","A624",2010
"28710","A624",2010
"28711","A624",2010
"28712","A624",2010
"28713","A624",2010
"28714","A624",2010
"28715","A624",2010
"28716","A624",2010
"28717","A624",2010
"28718","A624",2010
"28719","A624",2010
"28720","A624",2010
"28721","A624",2010
"28722","A624",2010
"28723","A624",2010
"28724","A624",2010
"28725","A624",2010
"28726","A624",2010
"28727","A624",2010
"28728","A624",2010
"28729","A624",2010
"28730","A624",2010
"28731","A624",2010
"28732","A624",2010
"28733","A624",2010
"28734","A624",2010
"28735","A624",2010
"28736","A624",2010
"28737","A624",2010
"28738","A624",2010
"28739","A624",2010
"28740","A624",2010
"28741","A624",2010
"28742","A624",2010
"28743","A624",2010
"28744","A624",2010
"28745","A624",2010
"28746","A624",2010
"28747","A624",2010
"28748","A624",2010
"28749","A624",2010
"28750","A624",2010
"28751","A624",2010
"28752","A624",2010
"28753","A624",2010
"28754","A624",2010
"28755","A624",2010
"28756","A624",2010
"28757","A624",2010
"28758","A624",2010
"28759","A624",2010
"28760","A624",2010
"28761","A624",2010
"28762","A624",2010
"28763","A624",2010
"28764","A624",2010
"28765","A624",2010
"28766","A624",2010
"28767","A624",2010
"28768","A624",2010
"28769","A624",2010
"28770","A624",2010
"28771","A624",2010
"28772","A634",2010
"28773","A634",2010
"28774","A634",2010
"28775","A634",2010
"28776","A634",2010
"28777","A634",2010
"28778","A634",2010
"28779","A634",2010
"28780","A634",2010
"28781","A642",2010
"28782","A642",2010
"28783","A642",2010
"28784","A642",2010
"28785","A642",2010
"28786","A642",2010
"28787","A642",2010
"28788","A642",2010
"28789","A642",2010
"28790","A642",2010
"28791","A642",2010
"28792","A642",2010
"28793","A642",2010
"28794","A642",2010
"28795","A642",2010
"28796","A642",2010
"28797","A642",2010
"28798","A642",2010
"28799","A642",2010
"28800","A642",2010
"28801","A642",2010
"28802","A642",2010
"28803","A642",2010
"28804","A642",2010
"28805","A642",2010
"28806","A642",2010
"28807","A642",2010
"28808","A642",2010
"28809","A642",2010
"28810","A642",2010
"28811","A642",2010
"28812","A642",2010
"28813","A642",2010
"28814","A642",2010
"28815","A642",2010
"28816","A642",2010
"28817","A642",2010
"28818","A642",2010
"28819","A642",2010
"28820","A642",2010
"28821","A642",2010
"28822","A642",2010
"28823","A642",2010
"28824","A642",2010
"28825","A642",2010
"28826","A642",2010
"28827","A642",2010
"28828","A642",2010
"28829","A642",2010
"28830","A642",2010
"28831","A642",2010
"28832","A642",2010
"28833","A642",2010
"28834","A642",2010
"28835","A642",2010
"28836","A642",2010
"28837","A642",2010
"28838","A642",2010
"28839","A642",2010
"28840","A642",2010
"28841","A642",2010
"28842","A642",2010
"28843","A642",2010
"28844","A642",2010
"28845","A642",2010
"28846","A642",2010
"28847","A642",2010
"28848","A642",2010
"28849","A642",2010
"28850","A642",2010
"28851","A642",2010
"28852","A642",2010
"28853","A642",2010
"28854","A642",2010
"28855","A642",2010
"28856","A642",2010
"28857","A642",2010
"28858","A642",2010
"28859","A642",2010
"28860","A642",2010
"28861","A642",2010
"28862","A642",2010
"28863","A642",2010
"28864","A642",2010
"28865","A642",2010
"28866","A642",2010
"28867","A642",2010
"28868","A642",2010
"28869","A642",2010
"28870","A642",2010
"28871","A642",2010
"28872","A642",2010
"28873","A642",2010
"28874","A642",2010
"28875","A642",2010
"28876","A642",2010
"28877","A642",2010
"28878","A642",2010
"28879","A642",2010
"28880","A642",2010
"28881","A642",2010
"28882","A642",2010
"28883","A642",2010
"28884","A642",2010
"28885","A642",2010
"28886","A642",2010
"28887","A642",2010
"28888","A642",2010
"28889","A642",2010
"28890","A642",2010
"28891","A642",2010
"28892","A642",2010
"28893","A642",2010
"28894","A642",2010
"28895","A642",2010
"28896","A642",2010
"28897","A642",2010
"28898","A642",2010
"28899","A642",2010
"28900","A642",2010
"28901","A642",2010
"28902","A642",2010
"28903","A642",2010
"28904","A642",2010
"28905","A642",2010
"28906","A642",2010
"28907","A642",2010
"28908","A642",2010
"28909","A642",2010
"28910","A642",2010
"28911","A642",2010
"28912","A642",2010
"28913","A642",2010
"28914","A642",2010
"28915","A642",2010
"28916","A642",2010
"28917","A642",2010
"28918","A642",2010
"28919","A642",2010
"28920","A642",2010
"28921","A642",2010
"28922","A642",2010
"28923","A642",2010
"28924","A642",2010
"28925","A642",2010
"28926","A642",2010
"28927","A642",2010
"28928","A642",2010
"28929","A642",2010
"28930","A642",2010
"28931","A642",2010
"28932","A642",2010
"28933","A642",2010
"28934","A642",2010
"28935","A642",2010
"28936","A642",2010
"28937","A642",2010
"28938","A642",2010
"28939","A642",2010
"28940","A642",2010
"28941","A642",2010
"28942","A642",2010
"28943","A642",2010
"28944","A642",2010
"28945","A642",2010
"28946","A642",2010
"28947","A642",2010
"28948","A642",2010
"28949","A642",2010
"28950","A642",2010
"28951","A642",2010
"28952","A642",2010
"28953","A642",2010
"28954","A642",2010
"28955","A642",2010
"28956","A642",2010
"28957","A642",2010
"28958","A642",2010
"28959","A642",2010
"28960","A650",2010
"28961","A650",2010
"28962","A650",2010
"28963","A650",2010
"28964","A650",2010
"28965","A650",2010
"28966","A650",2010
"28967","A650",2010
"28968","A650",2010
"28969","A650",2010
"28970","A650",2010
"28971","A650",2010
"28972","A650",2010
"28973","A650",2010
"28974","A650",2010
"28975","A650",2010
"28976","A650",2010
"28977","A650",2010
"28978","A650",2010
"28979","A650",2010
"28980","A650",2010
"28981","A658",2010
"28982","A658",2010
"28983","A658",2010
"28984","A658",2010
"28985","A658",2010
"28986","A658",2010
"28987","A658",2010
"28988","A658",2010
"28989","A658",2010
"28990","A658",2010
"28991","A658",2010
"28992","A658",2010
"28993","A658",2010
"28994","A658",2010
"28995","A658",2010
"28996","A658",2010
"28997","A658",2010
"28998","A658",2010
"28999","A658",2010
"29000","A658",2010
"29001","A658",2010
"29002","A658",2010
"29003","A658",2010
"29004","A658",2010
"29005","A658",2010
"29006","A658",2010
"29007","A658",2010
"29008","A658",2010
"29009","A658",2010
"29010","A658",2010
"29011","A658",2010
"29012","A658",2010
"29013","A658",2010
"29014","A658",2010
"29015","A658",2010
"29016","A658",2010
"29017","A658",2010
"29018","A658",2010
"29019","A658",2010
"29020","A658",2010
"29021","A658",2010
"29022","A658",2010
"29023","A658",2010
"29024","A658",2010
"29025","A658",2010
"29026","A658",2010
"29027","A658",2010
"29028","A658",2010
"29029","A658",2010
"29030","A658",2010
"29031","A658",2010
"29032","A658",2010
"29033","A658",2010
"29034","A658",2010
"29035","A658",2010
"29036","A658",2010
"29037","A658",2010
"29038","A658",2010
"29039","A658",2010
"29040","A658",2010
"29041","A658",2010
"29042","A658",2010
"29043","A658",2010
"29044","A658",2010
"29045","A658",2010
"29046","A658",2010
"29047","A658",2010
"29048","A658",2010
"29049","A658",2010
"29050","A658",2010
"29051","A658",2010
"29052","A658",2010
"29053","A658",2010
"29054","A658",2010
"29055","A658",2010
"29056","A658",2010
"29057","A658",2010
"29058","A658",2010
"29059","A658",2010
"29060","A658",2010
"29061","A658",2010
"29062","A658",2010
"29063","A658",2010
"29064","A658",2010
"29065","A658",2010
"29066","A658",2010
"29067","A658",2010
"29068","A658",2010
"29069","A658",2010
"29070","A658",2010
"29071","A658",2010
"29072","A658",2010
"29073","A658",2010
"29074","A658",2010
"29075","A658",2010
"29076","A658",2010
"29077","A658",2010
"29078","A658",2010
"29079","A658",2010
"29080","A658",2010
"29081","A658",2010
"29082","A658",2010
"29083","A658",2010
"29084","A658",2010
"29085","A658",2010
"29086","A658",2010
"29087","A658",2010
"29088","A658",2010
"29089","A658",2010
"29090","A658",2010
"29091","A658",2010
"29092","A658",2010
"29093","A658",2010
"29094","A658",2010
"29095","A658",2010
"29096","A658",2010
"29097","A658",2010
"29098","A658",2010
"29099","A658",2010
"29100","A658",2010
"29101","A658",2010
"29102","A658",2010
"29103","A658",2010
"29104","A658",2010
"29105","A658",2010
"29106","A658",2010
"29107","A658",2010
"29108","A658",2010
"29109","A658",2010
"29110","A658",2010
"29111","A658",2010
"29112","A658",2010
"29113","A658",2010
"29114","A658",2010
"29115","A658",2010
"29116","A658",2010
"29117","A658",2010
"29118","A658",2010
"29119","A658",2010
"29120","A658",2010
"29121","A658",2010
"29122","A658",2010
"29123","A658",2010
"29124","A658",2010
"29125","A658",2010
"29126","A658",2010
"29127","A658",2010
"29128","A658",2010
"29129","A658",2010
"29130","A658",2010
"29131","A658",2010
"29132","A658",2010
"29133","A658",2010
"29134","A658",2010
"29135","A658",2010
"29136","A658",2010
"29137","A658",2010
"29138","A658",2010
"29139","A658",2010
"29140","A658",2010
"29141","A658",2010
"29142","A658",2010
"29143","A658",2010
"29144","A658",2010
"29145","A658",2010
"29146","A658",2010
"29147","A658",2010
"29148","A658",2010
"29149","A658",2010
"29150","A658",2010
"29151","A658",2010
"29152","A658",2010
"29153","A658",2010
"29154","A658",2010
"29155","A658",2010
"29156","A658",2010
"29157","A658",2010
"29158","A658",2010
"29159","A658",2010
"29160","A658",2010
"29161","A658",2010
"29162","A658",2010
"29163","A658",2010
"29164","A658",2010
"29165","A658",2010
"29166","A658",2010
"29167","A658",2010
"29168","A658",2010
"29169","A658",2010
"29170","A658",2010
"29171","A658",2010
"29172","A658",2010
"29173","A658",2010
"29174","A658",2010
"29175","A658",2010
"29176","A658",2010
"29177","A658",2010
"29178","A658",2010
"29179","A658",2010
"29180","A658",2010
"29181","A658",2010
"29182","A658",2010
"29183","A658",2010
"29184","A658",2010
"29185","A658",2010
"29186","A658",2010
"29187","A658",2010
"29188","A658",2010
"29189","A658",2010
"29190","A658",2010
"29191","A658",2010
"29192","A658",2010
"29193","A658",2010
"29194","A658",2010
"29195","A658",2010
"29196","A658",2010
"29197","A658",2010
"29198","A658",2010
"29199","A658",2010
"29200","A658",2010
"29201","A658",2010
"29202","A658",2010
"29203","A658",2010
"29204","A658",2010
"29205","A658",2010
"29206","A658",2010
"29207","A658",2010
"29208","A658",2010
"29209","A658",2010
"29210","A658",2010
"29211","A658",2010
"29212","A658",2010
"29213","A658",2010
"29214","A658",2010
"29215","A658",2010
"29216","A658",2010
"29217","A658",2010
"29218","A658",2010
"29219","A658",2010
"29220","A658",2010
"29221","A658",2010
"29222","A658",2010
"29223","A658",2010
"29224","A658",2010
"29225","A658",2010
"29226","A658",2010
"29227","A658",2010
"29228","A658",2010
"29229","A658",2010
"29230","A658",2010
"29231","A658",2010
"29232","A658",2010
"29233","A658",2010
"29234","A658",2010
"29235","A658",2010
"29236","A658",2010
"29237","A658",2010
"29238","A658",2010
"29239","A658",2010
"29240","A658",2010
"29241","A658",2010
"29242","A658",2010
"29243","A658",2010
"29244","A658",2010
"29245","A658",2010
"29246","A658",2010
"29247","A658",2010
"29248","A658",2010
"29249","A666",2010
"29250","A666",2010
"29251","A666",2010
"29252","A666",2010
"29253","A666",2010
"29254","A666",2010
"29255","A666",2010
"29256","A666",2010
"29257","A666",2010
"29258","A666",2010
"29259","A666",2010
"29260","A666",2010
"29261","A666",2010
"29262","A666",2010
"29263","A666",2010
"29264","A666",2010
"29265","A666",2010
"29266","A666",2010
"29267","A666",2010
"29268","A666",2010
"29269","A666",2010
"29270","A666",2010
"29271","A666",2010
"29272","A666",2010
"29273","A666",2010
"29274","A666",2010
"29275","A666",2010
"29276","A666",2010
"29277","A666",2010
"29278","A666",2010
"29279","A666",2010
"29280","A666",2010
"29281","A666",2010
"29282","A666",2010
"29283","A666",2010
"29284","A666",2010
"29285","A666",2010
"29286","A666",2010
"29287","A666",2010
"29288","A666",2010
"29289","A666",2010
"29290","A666",2010
"29291","A666",2010
"29292","A666",2010
"29293","A666",2010
"29294","A666",2010
"29295","A666",2010
"29296","A666",2010
"29297","A666",2010
"29298","A666",2010
"29299","A666",2010
"29300","A666",2010
"29301","A666",2010
"29302","A666",2010
"29303","A666",2010
"29304","A666",2010
"29305","A666",2010
"29306","A666",2010
"29307","A666",2010
"29308","A666",2010
"29309","A666",2010
"29310","A666",2010
"29311","A666",2010
"29312","A666",2010
"29313","A666",2010
"29314","A666",2010
"29315","A666",2010
"29316","A666",2010
"29317","A666",2010
"29318","A666",2010
"29319","A666",2010
"29320","A666",2010
"29321","A666",2010
"29322","A666",2010
"29323","A666",2010
"29324","A666",2010
"29325","A666",2010
"29326","A666",2010
"29327","A666",2010
"29328","A666",2010
"29329","A666",2010
"29330","A666",2010
"29331","A666",2010
"29332","A666",2010
"29333","A666",2010
"29334","A666",2010
"29335","A666",2010
"29336","A666",2010
"29337","A666",2010
"29338","A666",2010
"29339","A666",2010
"29340","A666",2010
"29341","A666",2010
"29342","A666",2010
"29343","A666",2010
"29344","A666",2010
"29345","A666",2010
"29346","A666",2010
"29347","A666",2010
"29348","A666",2010
"29349","A666",2010
"29350","A666",2010
"29351","A666",2010
"29352","A666",2010
"29353","A666",2010
"29354","A666",2010
"29355","A666",2010
"29356","A666",2010
"29357","A666",2010
"29358","A666",2010
"29359","A666",2010
"29360","A674",2010
"29361","A674",2010
"29362","A674",2010
"29363","A674",2010
"29364","A682",2010
"29365","A682",2010
"29366","A682",2010
"29367","A682",2010
"29368","A682",2010
"29369","A682",2010
"29370","A682",2010
"29371","A682",2010
"29372","A682",2010
"29373","A682",2010
"29374","A682",2010
"29375","A682",2010
"29376","A682",2010
"29377","A682",2010
"29378","A682",2010
"29379","A682",2010
"29380","A682",2010
"29381","A682",2010
"29382","A682",2010
"29383","A682",2010
"29384","A682",2010
"29385","A682",2010
"29386","A682",2010
"29387","A682",2010
"29388","A682",2010
"29389","A682",2010
"29390","A682",2010
"29391","A682",2010
"29392","A682",2010
"29393","A682",2010
"29394","A682",2010
"29395","A682",2010
"29396","A682",2010
"29397","A682",2010
"29398","A682",2010
"29399","A682",2010
"29400","A682",2010
"29401","A682",2010
"29402","A716",2010
"29403","A716",2010
"29404","A716",2010
"29405","A716",2010
"29406","A716",2010
"29407","A716",2010
"29408","A716",2010
"29409","A716",2010
"29410","A716",2010
"29411","A716",2010
"29412","A716",2010
"29413","A716",2010
"29414","A716",2010
"29415","A716",2010
"29416","A716",2010
"29417","A716",2010
"29418","A716",2010
"29419","A716",2010
"29420","A716",2010
"29421","A716",2010
"29422","A716",2010
"29423","A716",2010
"29424","A716",2010
"29425","A716",2010
"29426","A716",2010
"29427","A716",2010
"29428","A716",2010
"29429","A716",2010
"29430","A716",2010
"29431","A716",2010
"29432","A716",2010
"29433","A716",2010
"29434","A733",2010
"29435","A733",2010
"29436","A733",2010
"29437","A733",2010
"29438","A733",2010
"29439","A733",2010
"29440","A733",2010
"29441","A733",2010
"29442","A733",2010
"29443","A733",2010
"29444","A733",2010
"29445","A733",2010
"29446","A733",2010
"29447","A733",2010
"29448","A733",2010
"29449","A733",2010
"29450","A733",2010
"29451","A733",2010
"29452","A733",2010
"29453","A733",2010
"29454","A733",2010
"29455","A733",2010
"29456","A733",2010
"29457","A733",2010
"29458","A733",2010
"29459","A733",2010
"29460","A733",2010
"29461","A733",2010
"29462","A733",2010
"29463","A733",2010
"29464","A733",2010
"29465","A733",2010
"29466","A733",2010
"29467","A733",2010
"29468","A733",2010
"29469","A733",2010
"29470","A733",2010
"29471","A733",2010
"29472","A733",2010
"29473","A733",2010
"29474","A733",2010
"29475","A733",2010
"29476","A733",2010
"29477","A733",2010
"29478","A733",2010
"29479","A733",2010
"29480","A733",2010
"29481","A733",2010
"29482","A733",2010
"29483","A733",2010
"29484","A733",2010
"29485","A733",2010
"29486","A733",2010
"29487","A733",2010
"29488","A733",2010
"29489","A733",2010
"29490","A733",2010
"29491","A733",2010
"29492","A733",2010
"29493","A733",2010
"29494","A733",2010
"29495","A733",2010
"29496","A733",2010
"29497","A733",2010
"29498","A733",2010
"29499","A733",2010
"29500","A733",2010
"29501","A733",2010
"29502","A733",2010
"29503","A733",2010
"29504","A733",2010
"29505","A733",2010
"29506","A733",2010
